mid,x,y,z,mpitch,mroll,myaw,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,flight_time,agx,agy,agz,est_x,est_y,cntl_x,cntl_y,residual1,residual2,residual3,residual4,class,class_raw
12,42,74,107,0,152,179,0,0,137,0,0,-1,75,76,103,90,18,242.03,83,-16,2,-1045,41.88187187,73.6350086,49.05236721,74.60194503,-24.20162484,-41.20020442,-0.715072039,0.643907584,fdi,FDI
12,41,77,104,0,153,179,0,0,137,0,0,0,75,76,92,80,17,241.88,84,7,-1,-983,40.95531241,76.50748464,49.55539987,74.03377407,-25.23163615,-39.4334322,-1.636614904,2.242247742,fdi,FDI
12,42,76,88,0,153,179,0,1,137,0,0,0,75,77,95,80,17,241.94,86,10,25,-1015,41.76909194,75.90023947,49.55255425,74.45220198,-22.90173932,-44.6410112,0.676155386,-2.660533455,fdi,FDI
12,42,77,95,0,152,178,0,0,137,0,0,0,75,77,102,80,17,241.99,87,8,12,-1026,41.86639258,76.71779192,49.81292629,74.31591785,-24.0086233,-43.00992928,-0.522883331,-0.449992706,fdi,FDI
12,42,76,102,-1,152,-179,0,0,137,0,0,0,75,77,100,90,17,241.99,87,38,1,-967,41.87218061,75.87351483,50.0601789,74.6916593,-24.19904947,-45.21310727,-0.604795963,-2.405654137,fdi,FDI
12,42,78,105,-1,152,178,0,0,138,0,0,0,75,77,97,80,16,242,88,11,3,-1008,41.86878247,77.60138573,50.30525436,74.28943615,-24.22726495,-42.07638867,-0.56860321,0.951285089,fdi,FDI
12,41,76,99,-2,152,-178,1,0,137,0,0,0,75,77,98,80,16,241.99,89,43,12,-955,40.94644393,75.9498683,50.80727577,74.910213,-25.2296794,-46.53824948,-1.535735112,-3.385356561,fdi,FDI
12,41,76,99,-2,152,-178,1,0,137,0,0,0,75,77,97,80,16,241.84,89,14,8,-971,40.84420637,75.74756332,51.06139204,75.00578648,-23.89779345,-44.28770738,-0.261511185,-0.896668341,fdi,FDI
12,45,78,100,-1,152,178,0,0,137,0,0,0,75,77,97,80,16,241.95,90,28,-1,-1040,44.52099028,77.57104743,50.30145448,74.61266878,-19.67481809,-41.89867287,3.767895908,1.310918893,fdi,FDI
12,45,78,100,-1,152,178,1,0,137,0,0,0,75,77,95,80,16,241.94,90,48,-1,-967,44.92981707,77.7764201,50.53519246,74.71920721,-24.96822859,-44.50156803,-1.324697583,-1.242548958,fdi,FDI
12,46,76,92,0,153,179,1,0,137,0,0,1,75,78,96,80,16,241.92,92,21,14,-1036,45.85378816,75.94166912,50.44902739,75.30991352,-24.85545183,-46.93963908,-0.45170387,-3.326352651,fdi,FDI
12,116,-5,96,0,-169,179,0,0,-36,0,0,0,67,67,98,70,19,242.19,8,26,23,-937,100,-4.310344828,-19.6,15.20689655,116,-5,116,-5,fdi,FDI
12,4,18,103,-1,-169,179,1,0,-36,0,0,0,67,69,102,80,17,242.32,13,-22,5,-1062,14.39483536,15.56685675,5.769446099,8.555073214,-146,24.46551724,-98.22222222,22.40613027,fdi,FDI
12,-14,20,103,-5,-170,176,-1,0,-36,0,0,0,67,69,99,80,16,242.37,14,3,15,-1005,-12.80521729,19.89035701,9.573357548,9.371347518,-44.42444655,-2.603164646,-15.10280512,0.909592944,fdi,FDI
12,1,17,101,0,-170,-179,0,0,-36,0,0,0,67,69,98,80,16,242.39,15,23,17,-989,-1.739266388,17.52189543,6.399045182,11.15398106,15.45951348,-13.3062411,30.77096879,-6.681564652,fdi,FDI
12,1,17,101,0,-170,-179,0,0,-36,0,0,0,67,68,100,80,16,242.37,15,32,6,-925,0.105374588,17.13052515,7.388021245,12.1194848,2.749690085,-10.52425339,10.19208654,-2.323954291,fdi,FDI
12,1,17,101,0,-170,-179,0,0,-36,0,0,0,67,68,100,80,16,242.45,15,-11,14,-1030,0.558307348,17.03551433,8.250270884,13.11260356,0.246150811,-9.981346837,5.001097949,-1.240100336,fdi,FDI
12,7,13,102,0,-170,179,0,0,-36,0,0,0,67,68,101,80,16,242.4,16,12,11,-999,6.259985628,13.3198028,7.559698383,15.13718682,5.717059539,-13.86788597,8.866071298,-4.796474055,fdi,FDI
12,7,13,102,0,-170,179,0,0,-36,0,0,0,67,69,100,80,15,242.33,16,8,8,-1029,6.964517377,12.89658718,8.359713838,16.17030753,-2.4176479,-8.512739082,0.197403497,0.450866047,fdi,FDI
12,7,13,102,0,-170,179,0,0,-36,0,0,0,67,69,99,80,15,242.43,16,8,13,-1006,7.023500054,12.88465246,9.069489755,17.26559086,-3.812998109,-7.611027937,-0.590641655,0.663030916,fdi,FDI
12,10,16,103,0,-170,-179,0,0,-36,0,0,0,67,69,98,80,15,242.37,17,15,1,-1063,9.769906313,15.66721455,8.992740135,17.59933716,-1.026628375,-4.483842953,2.525472991,3.397799488,fdi,FDI
12,10,16,103,0,-170,-179,0,0,-36,0,0,0,67,69,98,80,15,242.35,17,28,8,-961,10.05801513,15.98695156,9.656292789,18.67892247,-5.043667549,-8.469691358,-1.087376888,-0.57150489,fdi,FDI
12,10,16,103,0,-170,-179,0,0,-36,0,0,0,67,69,99,80,15,242.34,17,14,15,-986,10.04883007,15.99799126,10.27152959,19.71220965,-5.707774844,-9.14269781,-1.039538721,-0.754087131,fdi,FDI
12,14,18,100,-1,-170,-178,1,0,-36,0,0,0,67,70,103,80,14,242.38,18,5,11,-983,13.69732354,17.81994705,9.848027267,20.22267428,-1.793985799,-7.238509001,3.284831056,1.429630877,fdi,FDI
12,18,21,101,0,-169,-177,1,0,-36,0,0,0,67,70,99,80,14,242.39,19,1,9,-1021,17.75599602,20.76586508,9.383103939,20.45431661,-3.117566575,-6.906493087,2.506066705,2.072020886,fdi,FDI
12,14,22,102,0,-169,-179,0,-1,-36,0,0,0,67,70,98,80,14,242.31,20,27,5,-949,14.46623853,21.97775618,10.87448978,21.13930705,-13.32133575,-10.33904128,-6.426762441,-0.625968952,fdi,FDI
12,14,22,102,0,-169,-179,0,0,-36,0,0,0,67,69,100,80,13,242.43,20,12,11,-1050,14.02420467,22.05651036,11.29978423,22.01851775,-8.999279507,-12.39228167,-1.039605667,-1.694806205,fdi,FDI
12,13,19,101,0,-170,179,0,0,-36,0,0,0,67,69,103,80,13,242.37,20,0,13,-1022,13.04581711,19.25942981,12.03090491,23.6439427,-9.22994686,-15.7032944,-1.304645531,-4.280587989,fdi,FDI
12,13,19,101,0,-170,179,0,-1,-36,0,0,0,67,69,104,80,13,242.39,21,22,10,-989,12.93698597,18.92387186,12.52108374,24.52026201,-7.77018474,-11.7363365,0.055323756,-0.132778537,fdi,FDI
12,17,23,106,0,-170,-179,1,-1,-36,0,0,0,67,70,101,80,13,242.44,22,-25,18,-1085,16.61321834,22.58011379,11.99818754,24.41202021,-3.527138579,-7.05932939,4.092699848,4.168492323,fdi,FDI
12,18,26,102,-2,-169,-179,1,0,-36,0,0,0,68,69,95,80,12,242.39,22,-32,-4,-1017,17.94155064,25.75041876,12.21166957,24.5297435,-7.817599464,-9.28266801,-0.000543312,2.045518802,fdi,FDI
12,18,26,102,-2,-169,-179,0,0,-36,0,0,0,68,69,93,80,12,242.39,23,48,0,-1007,18.04656907,26.05997602,12.6104345,25.32907016,-10.03546035,-14.15473419,-1.381635054,-1.883931466,fdi,FDI
12,16,28,94,-2,-169,-177,0,0,-36,0,0,0,68,70,100,80,12,242.43,24,6,35,-1008,16.17896033,27.8721566,13.4972188,25.55533818,-12.37968856,-12.94364276,-3.084320334,0.351924629,fdi,FDI
12,18,25,100,0,-170,179,0,0,-36,0,0,0,68,70,105,80,11,242.4,24,7,9,-954,17.78795102,25.27108325,13.36795216,27.03808305,-7.752406911,-18.70152329,1.74932628,-4.66770868,fdi,FDI
12,20,24,106,-1,-170,-178,0,0,-36,0,0,0,68,70,102,80,11,242.35,25,12,-8,-1012,19.80900232,24.02045273,13.2488688,28.00007343,-7.962875728,-16.1475992,1.492375565,-1.604438664,fdi,FDI
12,122,-6,82,0,169,-179,0,0,70,0,0,0,69,71,79,60,100,242.27,6,4,6,-944,105.1724138,-5.172413793,-21.04827586,15.44827586,122,-6,122,-6,fdi,FDI
12,-10,16,107,0,169,177,0,1,70,0,0,0,69,71,103,80,100,242.51,13,32,32,-981,2.48441023,13.69195223,9.207813411,9.062805101,-167.7586207,23.75862069,-117.5095785,21.28735632,fdi,FDI
12,-10,17,104,-1,169,178,-2,0,70,0,1,0,70,71,105,80,100,242.57,14,20,12,-1048,-10.5469599,16.98143322,8.547664563,10.17421016,-23.30210957,-2.754300299,3.8018838,-0.010951956,fdi,FDI
12,-10,17,104,-1,169,178,0,-1,70,0,0,0,70,71,104,80,100,242.53,15,-2,16,-1091,-11.43146723,17.24296487,9.360166907,11.25601235,2.072430315,-8.865793077,15.60532166,-3.321696664,fdi,FDI
12,17,12,100,0,169,-177,2,-1,70,0,0,0,69,72,101,80,100,242.48,18,3,3,-1111,13.77672126,12.57347637,3.50059278,13.55925677,32.88364229,-14.8046337,38.62106617,-7.611635663,fdi,FDI
12,15,13,104,0,169,179,0,0,70,-1,0,0,70,71,97,70,99,242.47,21,15,1,-983,15.06317348,12.90460141,4.887493945,14.35586304,-4.696493068,-7.246533815,-1.107403506,0.466091873,fdi,FDI
12,10,15,100,0,169,179,0,0,70,0,-1,0,70,72,99,80,97,242.52,23,1,9,-1023,10.52432908,14.78910186,6.670797782,14.95762112,-13.16295021,-5.442698599,-7.053432667,1.92801355,fdi,FDI
12,10,15,100,0,169,179,0,0,70,0,0,0,70,72,96,80,97,242.53,23,14,9,-982,9.966394432,14.99608985,7.184347392,16.05021645,-7.002125981,-8.150211917,-0.212945179,-0.647287968,fdi,FDI
12,10,15,100,0,169,179,0,-1,70,0,0,0,70,72,95,80,97,242.51,24,25,4,-925,9.923017642,14.99637827,7.769604328,17.1106024,-5.935233855,-8.603192212,0.369826526,-0.68960015,fdi,FDI
12,21,18,95,0,169,-178,0,-1,70,0,0,0,70,72,100,80,96,242.49,26,11,17,-1037,20.04860505,17.73864317,5.534580483,17.3928913,5.22739677,-5.664710085,11.24714936,2.48640419,fdi,FDI
12,17,19,101,2,169,178,2,-1,70,0,0,0,70,72,97,80,95,242.51,27,16,9,-1022,17.48718767,18.9475713,7.056598569,18.15934537,-13.39653176,-8.659410127,-6.670740422,-0.140429999,fdi,FDI
12,14,19,99,0,169,-179,0,0,70,0,0,0,70,72,99,80,95,242.49,28,4,12,-961,14.33293362,19.04007126,8.187103205,19.12546465,-13.51817049,-10.65207129,-4.92954943,-1.360212842,fdi,FDI
12,18,22,103,-1,169,-179,-1,0,70,0,0,0,70,72,98,80,94,242.51,30,30,3,-986,17.62721285,21.7697664,7.577004308,19.29457287,-4.970637776,-7.960577092,3.811087915,1.938137629,fdi,FDI
12,19,19,99,0,169,-179,0,0,70,0,0,0,70,72,98,80,93,242.56,32,-7,12,-1038,18.91988484,19.28459428,7.750953729,20.97381283,-8.519081463,-14.98354718,0.185891559,-4.505192168,fdi,FDI
12,13,19,99,-1,169,-177,0,0,70,0,0,0,71,73,104,80,92,242.6,33,9,19,-1031,13.51207616,18.96460629,9.662177212,21.86061303,-16.62155824,-11.64921479,-7.227751743,-0.587968547,fdi,FDI
12,16,22,102,0,169,179,0,0,70,0,0,0,71,73,105,80,92,242.66,33,12,-2,-996,15.64471836,21.68840718,9.289284677,22.0130112,-5.965666333,-8.064425311,3.527755787,2.853265152,fdi,FDI
12,19,22,101,0,169,-177,0,1,70,0,0,0,70,73,102,80,91,242.59,36,30,7,-978,18.67991769,21.98940954,8.976719426,22.91426836,-5.661228415,-11.9638585,3.153891018,-0.896380778,fdi,FDI
12,18,23,104,0,169,-179,2,-1,70,0,0,0,71,73,99,80,90,242.5,38,22,7,-1035,18.09219777,22.91071777,9.632643438,23.51166989,-11.13456874,-11.6173709,-1.993208734,0.026713134,fdi,FDI
12,19,25,99,0,169,177,2,1,70,0,0,0,71,73,96,70,90,242.56,41,-1,22,-1130,18.91115969,24.82779794,9.731182172,23.83363132,-9.547615659,-11.0377437,0.197575576,1.017633774,fdi,FDI
12,20,23,104,0,169,178,0,1,70,0,-1,0,72,73,99,80,89,242.53,43,-14,17,-1002,19.90526453,23.17323885,9.826446122,25.14792794,-9.757360512,-15.92475842,0.24669961,-3.320593753,fdi,FDI
12,18,24,103,0,169,-178,0,0,70,0,0,0,71,73,94,70,89,242.51,43,-10,12,-1021,18.15574431,23.873355,10.66885909,25.67397029,-13.28334594,-12.73058589,-2.897461204,0.356420012,fdi,FDI
12,14,21,97,-1,169,179,1,-1,70,0,0,0,71,73,98,80,89,242.63,45,3,23,-1037,14.26315045,21.18794846,12.02663703,27.24468928,-14.86526741,-16.67313964,-4.251628506,-3.551236147,fdi,FDI
12,16,27,99,0,169,-179,1,-1,70,0,0,0,72,73,98,80,89,242.6,46,17,27,-983,15.68362076,26.40023394,11.90638114,26.51534057,-7.124281519,-6.838137875,2.987512437,6.230065584,fdi,FDI
12,17,29,101,0,169,178,0,-1,70,0,0,0,72,74,99,80,88,242.59,48,-4,15,-976,16.80912766,28.83395601,12.0917541,26.80250565,-7.834430425,-12.17802998,1.501867053,0.850802885,fdi,FDI
12,19,27,99,0,169,-179,0,-1,70,0,0,0,72,74,100,80,88,242.61,48,-1,20,-1019,18.78444287,27.21296129,11.99066735,28.01305159,-7.482783259,-18.08188618,1.812077842,-3.955001136,fdi,FDI
12,18,28,102,0,169,179,1,-1,70,0,-1,0,71,74,97,80,88,242.55,49,-17,31,-1015,18.07571832,27.89716821,12.6243427,28.42403508,-11.42487081,-15.03948205,-1.830731515,-0.11021343,fdi,FDI
12,22,28,98,2,169,179,0,-2,70,0,0,0,72,73,97,80,88,242.55,51,-8,23,-1015,21.64927584,27.95592509,11.94603882,29.10487845,-6.580128331,-15.99600613,3.42378542,-0.858758841,fdi,FDI
12,22,28,99,0,169,177,2,0,70,0,0,0,72,73,100,80,88,242.63,53,-21,26,-1084,22.0318407,27.94374545,12.26812026,29.77254884,-11.74641356,-16.15005364,-1.359765872,-0.733533145,fdi,FDI
12,20,28,97,0,169,179,0,-1,70,0,0,0,72,73,100,80,88,242.63,53,-16,27,-1061,20.18649498,27.93019901,13.04299008,30.4374205,-14.60550497,-16.16588079,-3.359029038,-0.581040079,fdi,FDI
12,20,28,97,0,169,179,0,-1,70,0,0,0,72,73,100,80,88,242.59,53,34,9,-980,19.95109557,27.92125688,13.31103978,31.101341,-12.0572555,-16.16240416,-0.469210976,-0.479194863,fdi,FDI
12,16,29,102,0,169,179,1,-1,70,0,0,0,72,73,104,80,88,242.64,54,-8,12,-985,16.24910443,28.83520233,14.63729446,31.50735147,-15.61413018,-15.15822169,-4.155753055,0.583402254,fdi,FDI
12,16,29,102,0,169,179,0,-1,70,0,0,0,71,74,105,80,88,242.64,54,7,8,-1011,15.84823126,28.93226937,14.97696626,32.16081389,-10.21996452,-16.48638465,0.855078257,-0.631787259,fdi,FDI
12,18,31,106,0,169,179,0,0,70,0,0,0,71,74,104,80,88,242.64,55,8,26,-1072,17.69022528,30.76891535,14.86571734,32.28343829,-7.322384303,-14.70670945,2.895675089,1.374547819,fdi,FDI
12,18,31,106,0,169,179,0,0,70,0,0,0,71,74,104,80,88,242.61,55,29,13,-1029,17.92456744,30.96047907,15.26149448,32.89856529,-9.864025367,-17.39766907,0.018425078,-1.029584222,fdi,FDI
12,18,32,106,0,169,179,0,-1,70,0,0,0,71,75,105,80,87,242.73,56,0,15,-994,17.94833176,31.87296407,15.62882055,33.2238333,-10.3058161,-16.8419467,-0.28899255,0.01148956,fdi,FDI
12,18,32,106,0,169,179,0,0,70,0,0,0,71,75,104,80,87,242.63,56,9,9,-1011,17.94738621,31.95331389,15.99182357,33.79077068,-10.37556598,-18.23029474,-0.28418176,-1.018967801,fdi,FDI
12,20,33,107,0,169,179,0,0,70,0,0,0,72,74,103,80,87,242.66,57,18,-6,-982,19.78375717,32.85848719,15.83917084,34.08274023,-8.384628539,-17.45183993,1.743228954,0.124067204,fdi,FDI
12,20,33,107,0,169,179,0,0,70,0,0,0,72,74,102,80,87,242.64,57,26,7,-1027,19.98279234,32.94217989,16.18174682,34.61881032,-11.04683627,-18.80696085,-0.743308235,-0.941529497,fdi,FDI
12,20,33,107,0,169,179,0,0,70,0,0,0,72,74,101,80,87,242.6,57,7,-3,-1072,19.98130837,32.93090966,16.49263032,35.13788523,-11.49031725,-19.02538929,-0.764141282,-0.832102219,fdi,FDI
12,20,35,104,1,169,-177,0,0,70,0,0,0,72,74,100,80,87,242.71,57,21,2,-991,19.96468064,34.75498788,16.79777264,35.13865253,-11.54981763,-17.05032105,-0.580367229,1.333560496,fdi,FDI
12,20,35,104,1,169,-177,0,0,70,0,0,0,72,74,99,80,87,242.63,58,5,15,-1043,19.95269979,34.94585123,17.10135547,35.63376506,-11.55098233,-19.70957816,-0.444407652,-1.059924033,fdi,FDI
12,20,35,104,1,169,-177,0,0,70,0,0,0,72,74,99,80,87,242.61,58,13,6,-1007,19.9452488,34.93935199,17.40426171,36.09675248,-11.54616789,-20.14926768,-0.359382441,-1.023479764,fdi,FDI
12,20,31,102,0,169,-179,0,0,70,0,0,0,71,75,98,80,87,242.56,59,-18,10,-1042,19.94073433,31.24198762,17.70679575,37.58350898,-11.54242292,-24.20617265,-0.307796394,-4.805056019,fdi,FDI
12,25,30,99,0,170,179,0,0,70,0,0,0,72,74,98,80,87,242.6,60,-15,10,-1005,24.53514339,29.90723597,16.72191346,38.3351116,-6.540041666,-19.88170904,4.72331899,-0.63602303,fdi,FDI
12,25,30,99,0,170,179,0,-1,70,0,0,0,72,74,99,80,87,242.57,60,-11,7,-1005,25.03539989,29.79914516,16.97550779,38.90142236,-13.19361197,-17.65657472,-1.523163544,0.780577871,fdi,FDI
12,17,34,99,2,170,-179,0,-1,70,0,0,0,72,75,99,80,87,242.62,60,0,36,-1002,17.67795162,33.50385119,19.20954413,38.46472578,-22.30315774,-13.31008545,-9.594300148,4.503387562,fdi,FDI
12,17,34,99,2,170,-179,0,-1,70,0,0,0,72,75,99,80,87,242.58,61,3,37,-974,16.83436128,33.93342506,19.44753847,39.02456486,-11.8046802,-18.59834129,0.877926547,-0.824378837,fdi,FDI
12,16,35,101,0,170,179,0,0,70,0,0,0,72,75,103,80,87,242.64,61,21,18,-944,15.88727469,34.87036155,20.06551236,39.26569858,-11.03144478,-18.49347632,0.342730753,-0.099297036,fdi,FDI
12,16,35,101,0,170,179,0,-1,70,0,0,0,72,74,105,80,87,242.64,61,11,27,-1037,15.8325733,34.94999545,20.45685618,39.74413707,-9.448588804,-19.95308848,1.098444419,-1.127679913,fdi,FDI
12,16,35,101,0,170,179,0,-1,70,0,0,0,72,74,105,80,87,242.64,62,2,-1,-1024,15.86809116,34.93337831,20.8691989,40.2042717,-9.211321705,-20.18399678,0.715253626,-0.958591772,fdi,FDI
12,18,34,106,0,170,179,0,-1,70,0,0,0,72,74,103,80,87,242.59,63,-2,19,-971,17.73713367,33.99561053,20.77160016,40.91801447,-7.193899596,-21.20840115,2.373885647,-1.752372701,fdi,FDI
12,16,35,108,1,169,179,0,0,70,0,0,0,72,75,100,80,86,242.62,63,18,-1,-1016,16.11831178,34.8025746,21.68620841,41.12530783,-11.86607664,-18.87309256,-2.351929595,0.638256164,fdi,FDI
12,19,35,103,0,170,179,0,-1,70,0,0,0,72,75,99,80,86,242.62,64,-23,7,-1017,18.6871483,34.89576325,21.30244373,41.59548597,-6.657613459,-19.97641437,2.987108438,-0.513782642,fdi,FDI
12,19,35,103,0,170,179,0,-1,70,0,0,0,72,75,97,80,86,242.68,64,16,49,-1044,18.979806,34.89907371,21.68832695,42.05234558,-10.27263504,-20.1646511,-0.643605146,-0.56737311,fdi,FDI
12,19,35,103,0,170,179,0,0,70,0,0,0,72,74,96,80,86,242.62,65,1,39,-1034,18.98783566,34.89418307,22.03131735,42.50690827,-10.88413065,-20.19154153,-0.786755631,-0.514118437,fdi,FDI
12,20,41,100,0,169,-179,0,0,70,0,0,0,72,74,97,80,86,242.57,65,17,52,-928,19.89023259,40.40692907,22.10941263,41.41626936,-9.970354709,-14.19315695,0.399307909,5.529027738,fdi,FDI
12,20,41,100,0,169,-179,0,-1,70,0,0,0,72,74,99,80,86,242.67,65,16,27,-934,19.97761504,41.00680501,22.43335841,41.81173353,-11.30597986,-22.17782151,-0.706534175,-1.961879183,fdi,FDI
12,20,41,100,0,169,-179,0,-1,70,0,0,0,72,75,99,80,86,242.6,66,-11,-2,-1025,19.96924844,41.00408705,22.74074173,42.1122842,-11.52329687,-23.50914874,-0.629987148,-2.044145004,fdi,FDI
12,18,40,97,1,170,-179,0,-1,70,0,0,0,72,75,97,80,86,242.62,66,-1,28,-1031,18.11745374,40.03582871,23.55974846,42.65313803,-13.54928305,-24.68848938,-2.485218859,-2.504830643,fdi,FDI
12,18,40,97,1,170,-179,0,-1,70,0,0,0,72,75,97,80,86,242.64,66,24,11,-993,17.90791302,39.90014058,23.88230652,42.94164293,-10.88542515,-23.36152896,0.120763173,-0.8511491,fdi,FDI
12,21,39,100,0,169,179,0,0,70,0,0,0,73,75,98,80,86,242.61,67,16,24,-1016,20.66120439,38.9589532,23.4636705,43.50138677,-7.437360432,-24.12533851,3.215475939,-1.583951409,fdi,FDI
12,21,39,100,0,169,179,0,0,70,0,0,0,73,75,97,80,86,242.55,67,9,21,-996,20.97505614,38.85325264,23.79362045,43.81515496,-11.36756666,-22.75328567,-0.682707837,-0.266987096,fdi,FDI
12,21,39,100,0,169,179,0,-1,70,0,0,0,73,75,95,80,86,242.56,67,10,13,-1039,20.98404747,38.85123151,24.07754378,44.14483827,-12.0305833,-22.52342824,-0.841157494,-0.224501901,fdi,FDI
12,20,39,95,0,170,-178,0,-1,70,0,0,0,73,75,98,80,86,242.62,69,15,12,-941,20.04667444,38.85799585,24.61093637,44.47730626,-13.12419042,-22.491431,-1.645301957,-0.298601072,fdi,FDI
12,20,40,97,0,170,179,0,-1,70,0,0,0,73,75,101,80,86,242.61,69,-15,22,-1043,19.93256384,39.78249195,24.89461846,44.55304569,-11.79842648,-21.48990095,-0.236763903,0.643953769,fdi,FDI
12,20,40,97,0,170,179,0,0,70,0,0,0,73,74,102,80,86,242.63,69,1,22,-995,19.92415419,39.88604351,25.19329071,44.8768013,-11.5713534,-22.82280223,-0.121965071,-0.645278714,fdi,FDI
12,20,40,97,0,170,179,0,-1,70,0,0,0,73,74,102,80,86,242.6,70,-22,-13,-979,19.92691504,39.88775748,25.49437257,45.18491766,-11.53708221,-23.04646056,-0.150405976,-0.683748894,fdi,FDI
12,19,43,103,1,169,-179,0,0,70,0,0,0,73,74,99,80,86,242.63,70,39,55,-943,19.01013012,42.63920436,26.05340294,44.71796551,-12.53358238,-20.07749,-1.180104221,2.391198749,fdi,FDI
12,20,41,101,0,170,-178,0,-1,70,0,0,0,73,75,99,80,86,242.59,71,-1,50,-960,19.83088474,41.09639236,26.10744849,45.50834908,-10.2031996,-26.07187455,1.053495876,-3.310167711,fdi,FDI
12,20,41,101,0,170,-178,0,-1,70,0,0,0,73,75,99,80,86,242.58,71,-12,44,-1053,19.93251584,40.89181591,26.42510297,45.75559812,-11.31291252,-24.07418967,-0.194961367,-0.817170914,fdi,FDI
12,20,41,101,0,170,-178,0,-1,70,0,0,0,73,74,98,80,86,242.63,72,-6,55,-1023,19.94092673,40.86632642,26.72985401,46.02575187,-11.50551942,-23.71848863,-0.306845366,-0.497477284,fdi,FDI
12,21,47,98,3,169,-178,0,0,70,0,0,0,73,74,97,80,86,242.52,72,14,49,-1019,20.85853622,46.38031272,26.77511609,44.75457144,-10.53511904,-17.65969268,0.711270872,5.536717114,fdi,FDI
12,21,47,98,3,169,-178,0,-1,70,0,0,0,73,74,98,80,85,242.56,72,19,8,-986,20.95695593,46.98265308,27.06768296,44.97020607,-11.86938201,-25.63668291,-0.519798402,-1.981524492,fdi,FDI
12,25,43,99,0,170,179,0,-1,70,0,0,0,73,75,100,80,85,242.61,73,12,28,-890,24.63316643,43.30392122,26.31455633,46.12088842,-8.091095094,-30.96799263,3.478332328,-6.082992624,fdi,FDI
12,25,43,99,0,170,179,0,-1,70,0,0,0,73,75,100,80,85,242.62,73,3,25,-1007,25.02590608,42.85461389,26.54940476,46.26364024,-13.44454755,-25.82401445,-1.436672249,-0.543386545,fdi,FDI
12,25,43,99,0,170,179,0,-1,70,0,0,0,72,75,101,80,85,242.67,73,-4,1,-989,25.01879486,42.82077552,26.7202557,46.4650112,-14.33323328,-24.9402472,-1.431432415,-0.084006737,fdi,FDI
12,24,47,100,2,169,-177,0,0,70,0,0,0,72,75,101,80,85,242.63,74,16,11,-871,24.06350544,46.50885762,27.13681733,45.64603303,-15.45074814,-20.80640403,-2.034143903,3.809520058,fdi,FDI
12,24,47,100,2,169,-177,0,0,70,0,0,0,72,75,101,80,85,242.66,74,0,18,-913,23.93758099,46.92047625,27.30240654,45.81991819,-14.1207893,-26.11658589,-0.491087189,-1.316203785,fdi,FDI
12,24,47,100,2,169,-177,0,-1,70,0,0,0,73,75,104,80,85,242.6,74,-19,17,-1123,23.92193393,46.92618069,27.48236407,45.93128759,-13.88824456,-27.00724127,-0.293632927,-1.456670347,fdi,FDI
12,25,44,108,0,169,179,0,-1,70,0,0,0,73,75,105,80,85,242.64,75,13,55,-1035,24.8397479,44.13992731,27.40693578,46.80393834,-12.85022796,-30.13034193,0.727906934,-4.14944091,fdi,FDI
12,25,44,108,0,169,179,0,-1,70,0,0,0,73,75,105,80,85,242.67,76,-33,8,-1095,24.94013286,43.81801444,27.57952626,46.93056346,-14.17541005,-26.14240505,-0.524708593,-0.154806423,fdi,FDI
12,25,44,108,0,169,179,0,-1,70,0,0,0,73,75,104,80,85,242.68,76,-7,33,-999,24.94004264,43.80566283,27.73636678,47.10338583,-14.39670779,-25.46821716,-0.542489193,0.04275297,fdi,FDI
12,25,45,106,0,170,177,0,-1,70,0,0,0,73,75,104,80,85,242.62,76,6,19,-1028,24.93213568,44.7411933,27.89037494,47.02664983,-14.42666846,-24.37170111,-0.455240968,0.868069319,fdi,FDI
12,25,45,106,0,170,177,0,-1,70,0,0,0,73,75,103,80,85,242.73,77,7,29,-1013,24.92639178,44.85421476,28.04362381,47.19954455,-14.42744822,-25.69630604,-0.390077529,-0.528001614,fdi,FDI
12,25,45,106,0,170,177,0,0,70,0,0,0,73,75,105,80,85,242.66,77,9,28,-1010,24.92281489,44.8619705,28.19654639,47.35739757,-14.42517007,-25.92276998,-0.349263564,-0.635322605,fdi,FDI
12,24,46,103,1,169,179,0,0,70,0,0,-1,73,75,101,80,85,242.68,78,-1,20,-1051,24.00122095,45.77824216,28.60672941,47.25537018,-15.42337676,-24.95668722,-1.324493942,0.397619644,fdi,FDI
12,28,44,108,0,170,179,0,-1,70,0,0,0,73,75,96,80,85,242.71,78,-8,-24,-1045,27.57723945,44.03689051,27.7393279,47.91541496,-10.09122945,-28.29098023,3.943493305,-2.823016832,fdi,FDI
12,28,44,108,0,170,179,0,0,70,0,0,0,72,75,95,70,85,242.59,79,9,38,-1004,27.97817924,43.83407126,27.8785485,48.06403005,-15.19246566,-25.85030689,-1.043202312,-0.312331591,fdi,FDI
12,28,44,108,0,170,179,0,-1,70,0,0,0,72,75,93,70,85,242.6,79,-18,17,-1024,27.98485662,43.82537152,27.95738045,48.24130288,-16.05036535,-25.43528562,-1.191934448,-0.178267242,fdi,FDI
12,24,44,99,0,170,178,0,0,70,0,0,0,72,75,94,70,84,242.62,79,-1,11,-902,24.28069378,43.83487867,29.05533421,48.42344474,-20.16942959,-25.37541663,-4.901587004,-0.281146165,fdi,FDI
